obj1_feat_0_binary,obj1_feat_1_nominal,obj1_feat_2_ordinal,obj1_feat_3_quantitative,obj1_feat_4_binary,obj1_feat_5_nominal,obj2_feat_0_binary,obj2_feat_1_nominal,obj2_feat_2_ordinal,obj2_feat_3_quantitative,obj2_feat_4_binary,obj2_feat_5_nominal,collision
1,1,2,-1.2892349934523277,1,4,0,1,0,-0.5957149537905582,1,3,True
0,2,1,0.9808896994523952,1,2,1,4,1,-0.3039816495025984,0,1,True
1,2,0,1.9186951113696118,0,3,0,4,1,-1.5389486099242258,0,2,False
1,1,2,-0.14309386971359614,1,1,1,4,0,0.30007439077399123,1,4,True
0,3,0,-1.041466184168244,0,1,1,2,0,-0.4925056249065868,1,4,True
1,2,3,0.5563923592724584,0,3,0,4,4,0.6201612192277317,0,1,True
0,1,3,-0.2375477668825981,1,4,1,4,3,-1.4085616741518774,1,3,True
1,2,2,1.7277624799828863,1,2,0,1,1,1.1646744748785285,0,2,True
0,4,4,1.6527171024311114,1,4,1,4,0,0.044802013705526035,0,4,False
0,1,1,0.018701742022917113,1,2,1,3,3,2.1246879339659976,0,3,False
1,1,4,0.5801583364857748,0,4,0,2,3,-0.3928654625288527,1,3,True
0,2,3,-0.52205777625887,1,2,1,2,3,1.969175907271795,1,3,True
0,4,2,1.1090896268380044,1,1,1,2,4,-0.5142659980043871,0,2,False
0,1,4,1.9989589685604996,0,2,1,1,4,0.12003003956451128,1,4,True
0,4,3,-0.3068251407723005,1,4,1,2,3,-1.567029996167848,1,1,True
0,1,2,-0.027459432006335195,0,2,0,3,0,-0.6060194455899779,1,2,True
0,3,4,-0.12248859306619407,1,2,1,1,2,0.01051503374906543,0,3,False
0,1,1,0.44795522558500467,1,4,1,4,1,0.19987159344083044,0,2,True
0,2,3,0.5531892198420554,0,4,1,1,1,0.5686946454166532,0,2,False
0,1,0,0.4998741493150675,0,3,0,2,2,0.5625874167463534,1,2,False
0,2,4,0.7517926793019123,0,1,0,4,3,-0.041587046126073945,1,2,True
0,4,2,0.7567167182207528,0,2,0,1,3,1.2897770927712497,0,4,True
0,3,2,0.018154161035814353,0,4,1,1,1,2.3911224966456945,1,1,False
0,4,4,2.004192604091731,1,3,0,1,4,-0.9422555687217444,1,3,True
1,2,3,-0.2396801585173136,0,3,1,4,2,-0.48192186178116936,1,2,True
0,1,1,0.8143750626330715,0,1,0,1,3,-0.01430631763872644,1,4,True
1,3,2,0.2116001808750834,0,3,0,4,0,0.6390295322750088,1,4,False
1,4,0,0.8080982523181578,1,4,1,4,3,-1.0576402263458802,0,4,True
0,4,4,-0.3977270504959613,0,3,1,1,1,0.9612917512028516,1,2,False
1,1,0,-0.051082897673198756,0,4,1,4,1,-1.8114547580815639,0,4,True
0,1,0,0.17836048288235082,0,4,1,3,3,-0.1687484514138166,0,3,False
1,1,0,-0.26984354163476815,0,3,1,2,1,-2.338109297624313,1,1,True
0,3,0,-0.14405134066638492,0,4,1,1,3,-0.6695347785255611,0,1,False
0,4,3,-0.40543006683426774,1,2,1,2,2,0.6991846528599572,1,4,True
1,3,3,1.0609396109648643,1,3,0,1,0,-0.7377555653430977,0,1,False
1,4,0,-1.4552758548081968,1,1,1,4,3,-0.9915025298981087,0,2,True
0,3,2,-0.04374041181522128,1,4,0,4,2,0.7662389035298226,1,1,True
0,4,0,0.5539521708714833,1,1,0,3,4,0.5165142385839822,1,4,True
1,4,1,1.258383294479158,0,3,1,2,3,1.8577385859473599,1,3,True
0,4,4,-0.2999113663362215,0,1,1,1,1,0.7793295702013846,1,4,False
1,1,0,0.8102310387207114,0,2,0,3,4,0.352336710454776,0,1,False
0,1,0,1.3409814287864483,0,4,1,1,0,-0.8263245117601631,1,4,True
0,4,2,-2.680519961586573,1,2,1,4,2,-0.04514961819081033,0,2,True
0,2,0,-0.5358716007242623,1,2,1,2,0,0.22729838473845293,0,2,True
0,3,1,-2.0522749204486295,0,2,0,1,2,-0.29188782620466963,1,4,False
0,3,4,0.01930190067665497,0,2,0,3,3,3.395448812736588,0,3,True
0,1,1,0.18768141854093387,0,1,1,2,1,1.0891366539092957,1,1,True
0,1,3,1.1342086271428848,1,4,1,2,3,0.16493342171316913,0,2,True
0,1,3,0.1454633636893332,0,2,1,2,3,1.7338752091494336,1,1,False
1,1,1,-1.315556434189705,1,4,0,2,3,-1.634146610243756,1,1,True
0,1,2,-0.3141573572651463,0,3,1,1,0,-1.4050516433194327,1,3,True
1,2,2,-0.5759188783441526,0,4,0,3,1,0.35945077028625166,1,4,True
1,2,2,-1.370450540519076,0,4,0,1,2,-0.031819117129929124,1,3,True
0,4,2,1.2615805449643387,1,1,0,2,3,0.788802264437314,0,3,True
1,4,3,1.2116085153823706,1,2,0,4,2,-0.2212438473338878,1,3,True
0,4,4,0.2555162982476134,1,3,0,4,2,-0.025654615949213415,1,1,True
1,4,1,0.778411495253462,1,4,0,1,4,-0.35138025906427023,0,4,True
0,2,4,0.7269759504153395,0,2,1,4,2,0.7515906655987385,1,4,False
1,3,2,0.7012509999407914,0,2,0,1,0,-0.5568201842882645,0,4,False
1,1,2,-0.9959153211725968,1,3,1,1,3,1.644721889388528,0,2,True
0,2,0,-0.06770706781791139,0,4,0,1,0,-0.9912538501347017,1,4,True
1,2,3,-0.7221045426949987,0,4,1,2,3,0.10737500679584325,1,2,True
1,3,0,-0.4238731312160772,0,3,0,2,2,1.2882633833909707,0,3,False
1,2,4,0.08843927754806082,1,1,0,1,2,1.0113425782083847,1,3,True
0,3,0,-1.6511717101599224,1,4,0,4,0,-1.0729874811832125,1,1,True
0,3,0,0.3923009135299714,0,2,1,4,1,1.6919747821319011,0,3,True
0,2,0,-0.6551916702943738,1,3,0,1,1,2.5619253919229177,0,4,False
0,3,2,1.126207430335371,1,1,0,4,3,0.5571648985017509,1,4,True
1,3,2,-0.39990355876578043,1,2,0,3,0,-0.9435770696500158,0,2,True
1,2,0,0.5799834783867918,0,2,1,4,4,-1.4204649879011702,0,1,False
0,3,3,2.7110318074623763,1,4,1,1,2,1.032934453379555,1,1,True
1,1,2,0.6430579992357589,0,3,0,1,1,1.793305946573983,1,1,True
1,1,1,0.5308381641843961,0,3,1,3,3,-0.4495927334704539,1,3,True
1,4,1,-0.07598661943858176,1,4,1,3,3,-1.3690646112249802,1,2,True
1,4,2,-0.7110378291475224,1,2,1,4,1,-0.9497879004224021,0,4,True
1,3,3,-0.6947969974525592,0,2,0,3,1,0.46539575043355724,1,1,True
1,4,0,-1.392950830799574,0,4,1,1,4,0.6452528587688257,1,4,True
1,4,4,1.2099068735160683,0,4,0,2,0,-0.73506340251022,1,4,False
0,4,4,0.4237524061978532,1,2,0,1,0,-1.0373094132016067,0,2,True
0,1,3,-0.3253424285789949,1,3,1,1,2,-0.11192425010551083,1,2,True
0,2,3,0.19258974986910835,1,1,0,3,2,0.8703819612369106,0,2,True
0,3,2,-0.6194036063510883,1,2,1,2,3,-1.0730234775195913,0,1,True
1,1,2,0.4296996663748354,1,3,1,2,1,0.12835322380662847,0,1,True
0,3,2,-0.2069317190442981,1,1,0,2,3,0.9974830838474451,0,2,True
0,4,4,0.20071140437942997,1,2,0,1,4,1.295991036767143,1,1,True
1,4,3,-1.2498274409431704,0,2,1,1,3,-0.7934142189820074,1,3,True
1,3,3,-0.7958836928509719,0,3,0,1,1,-0.3894130831142243,1,3,True
0,3,2,1.0310804902732105,0,1,0,2,2,0.620440870142402,0,4,True
0,4,2,-1.4219729098679248,1,4,1,1,1,0.22148516433959012,1,2,True
1,1,1,0.15259635967561588,1,1,1,3,4,1.5885723090378232,0,2,True
0,1,1,-0.7577560134027306,1,4,1,4,1,-0.7812536946871091,1,4,True
0,4,0,-0.35053246981120073,0,4,1,2,0,0.42909829628960083,0,4,True
1,4,4,-0.7801637634729216,1,3,1,4,2,0.535887286392165,1,4,True
1,3,1,0.8018868759671235,1,1,0,2,3,-0.574924558837484,1,2,True
1,1,2,1.8951693105968552,0,2,0,1,2,0.39938097932077377,1,2,True
0,4,0,0.30577935888015984,0,2,1,3,4,-0.6912984423127906,0,1,False
1,4,3,0.6548023782224686,0,3,0,1,4,-0.8456192271488084,1,2,False
0,2,3,0.6895034503689349,1,3,1,4,1,-0.9875092087857592,1,1,False
0,4,4,-0.655048845532215,1,3,0,3,4,0.5255151490567693,0,1,True
0,3,1,-1.6893540100331106,0,1,0,2,1,0.03834719778703503,1,3,False
1,3,4,-1.5610765588385285,0,1,1,3,3,0.007545116246959279,0,4,True
1,2,0,0.1357662175608801,1,3,0,2,2,-0.7531181012736821,0,4,True
0,2,4,0.8827910218916688,0,4,1,2,0,-0.7914783012354201,0,2,False
1,2,3,2.878085121989009,1,1,1,1,2,-1.0957121566050996,1,2,True
1,1,1,0.5585628781372638,0,3,1,1,4,-0.3526682026604188,1,2,True
1,4,3,-1.0396242905578446,0,4,0,1,4,0.3056505233335507,0,2,True
1,3,2,1.7773905050312295,0,2,0,2,3,0.10176050956776958,0,1,False
1,3,3,0.3605949935508226,0,3,1,4,4,0.610915590400573,0,2,True
1,2,1,-0.13614426510357172,1,2,0,2,3,-1.2592488980662588,0,3,True
0,2,2,-0.18397941816567626,1,4,0,1,1,0.866485014800828,1,2,True
0,2,4,-0.1173485904461276,0,2,0,2,4,-0.8063434627174183,0,4,True
1,1,0,1.371758453416076,0,1,1,4,1,-2.0637154395920123,1,1,True
1,3,4,-1.1214442433390126,0,4,0,4,3,0.9384704704080806,1,2,False
1,1,2,-0.8483946588229799,0,3,1,3,2,0.6159736037306518,0,4,True
1,1,2,-0.6136144679409383,1,4,1,3,3,-0.35407245155927464,1,3,True
0,3,0,-0.4147453666958172,1,4,0,1,0,-0.7926689132795125,1,4,True
1,4,2,-0.9336138647718645,1,3,0,1,3,0.9175592198282408,1,2,True
0,2,1,-2.0659108268510615,1,4,0,4,4,1.1643314048791185,0,4,False
1,2,1,0.9151407242736336,1,2,0,4,1,0.7154729751992112,1,2,True
1,1,3,1.8298782527153747,1,1,0,4,3,-1.158175315169608,1,4,True
1,1,2,-0.5852201458616538,0,4,1,2,3,-0.7305372777242771,1,3,True
1,1,3,-2.0151890505037295,1,2,0,4,1,-0.4942066559274003,1,2,True
1,4,1,0.04434574497657045,0,2,0,1,1,0.24238068346433272,1,3,True
0,3,2,-0.7067813602406328,0,1,0,1,3,-1.5672664169039248,0,3,True
1,3,1,0.10194288418978638,0,3,1,3,1,1.1248318811986127,1,3,True
0,4,0,2.747321759113285,0,4,1,1,0,-1.4055309937031264,0,2,False
1,4,0,-0.6437749999806299,0,4,0,1,1,1.3786632993636712,0,3,False
1,4,0,-0.8682062527710257,1,2,0,1,2,0.18482100079235833,0,4,False
1,3,1,-0.2829233438054483,0,2,1,4,1,1.6048107640728373,0,2,True
0,3,3,0.19934374113448095,0,3,0,3,3,0.3353348154153593,0,2,True
1,3,1,-0.3994023732988658,0,2,0,1,1,-1.364977079194946,1,3,True
1,3,1,1.1468233962941212,1,1,1,2,3,0.6285319164391681,1,4,True
1,2,2,1.7960631918712398,1,2,0,4,0,0.261538689721511,0,3,False
0,2,1,0.8694061825683931,1,1,0,2,4,-0.437208257792499,0,3,True
0,2,3,-0.9605577353326982,1,4,0,4,2,-1.3124896460790858,0,2,True
1,2,2,-0.16940337782780263,1,1,1,1,0,-0.018555703531475246,0,4,True
1,1,0,-0.38005013561172446,1,1,0,2,0,-0.30414485337128244,1,2,True
1,2,1,0.7824551142311433,0,1,1,2,1,-1.769718201508026,0,3,True
0,1,4,1.8242807165613926,0,4,1,1,1,-0.509203246624035,0,2,False
1,3,1,-1.1393335517834258,0,4,1,4,3,0.03143046795939027,1,1,True
0,3,0,1.4567169369958157,0,1,1,2,1,-0.9054466593994531,0,2,False
1,2,3,1.1010265061837947,1,1,1,3,1,0.44764556265095484,1,4,True
0,4,0,1.2169418051478311,0,3,0,4,3,-0.26325750623007915,0,2,False
1,2,0,1.4773674806310046,1,1,1,3,0,0.5158845938900467,0,3,True
0,4,4,0.0840083859520356,0,3,0,4,2,-0.9710811036521129,1,4,True
0,1,3,-0.8599272056629924,1,3,1,3,2,0.4265067365522405,1,1,True
0,2,3,1.4718493786630231,0,3,0,1,0,-1.2528043705354777,0,1,False
1,2,1,-0.43937214125902513,0,4,0,1,2,-0.32704350151532025,0,3,True
1,1,2,-1.207528776832645,1,4,0,3,1,0.44709427210681824,0,4,True
0,2,1,-0.0971649264219588,0,1,0,1,3,-0.3791250183888657,0,4,False
0,1,1,0.5000571793276682,1,4,1,4,1,1.0215112258896166,0,2,True
0,4,2,-0.04273423863908365,0,2,1,4,2,1.1640874575518894,1,3,True
1,4,1,-0.3102912479690445,1,2,1,3,1,-0.23892314076716825,1,2,True
1,1,4,-2.285336801274863,0,4,0,2,2,0.587156804551908,1,3,False
1,2,0,0.5382309853361633,0,2,0,2,2,0.7190216590301275,1,4,True
0,3,0,-0.6350294119773636,0,3,1,1,2,0.8248963172978229,0,2,False
1,2,3,1.1341178073567961,0,3,0,3,4,-0.009181396308043622,0,1,True
1,3,2,-0.0657714443696967,1,2,0,2,4,0.6862405831792321,1,1,True
0,2,2,-0.25838402279389283,0,3,1,4,2,-0.3050619295104591,1,3,True
0,3,1,-0.4213797072277433,0,2,1,4,0,0.315918252374037,0,2,True
0,2,0,1.914847958629105,1,1,0,4,0,-1.8804646983979405,1,2,True
0,2,0,0.4899751435276931,0,1,1,3,4,-0.5184196306496792,1,1,True
0,2,0,0.7863227912826641,0,2,1,3,4,2.9920415675224517,0,3,False
1,4,2,-0.37371705531459776,0,2,0,1,4,0.12902394206562953,0,2,True
1,1,3,0.40503892430379307,0,4,1,1,3,1.1125986121888551,1,1,True
0,1,0,-0.28718805176580947,1,3,1,1,1,-1.777477954022741,0,3,True
1,2,0,-0.7971084658411812,0,3,0,2,2,-0.24444695543118672,1,4,True
0,1,3,0.2745270322986974,0,3,1,2,4,-0.01948203192580005,1,1,True
1,4,3,-1.4161564630468864,0,2,0,1,2,0.5269690738417677,1,4,False
1,1,1,-0.23664552756917812,1,4,1,1,2,-0.8249323096590226,1,4,True
1,2,4,-1.2062729356721076,0,2,1,3,0,0.8801390260153623,1,2,True
0,4,4,1.1725706990248297,0,3,1,3,3,0.4361991239792026,0,3,True
1,4,2,-0.7965225794451027,1,4,0,1,2,1.3092495178996233,1,2,True
1,3,3,-0.17317542787880152,1,3,0,4,0,1.153851718331812,1,2,True
0,4,2,0.8852067701561549,0,2,0,2,1,1.4208888860889692,1,3,True
1,1,0,1.42213685422841,1,2,0,1,2,-1.2642114598828997,1,3,True
1,2,1,0.9749850767356335,1,1,0,1,4,-0.9992130315834736,1,3,False
1,2,1,-0.536358233222221,0,2,0,1,1,-0.38315334266662326,0,1,True
1,4,3,-0.5350476263971472,0,3,0,2,2,0.7379706384197244,1,3,True
1,2,2,1.1487176757173305,0,4,1,3,0,-1.7695702998988905,1,3,False
1,4,4,-0.06358200673028103,1,1,0,4,1,1.9038860842983893,0,4,False
0,4,3,-0.3880528604425506,0,3,0,2,2,0.8025201987569073,0,2,True
0,1,4,-0.152012616284831,0,3,0,1,4,-0.13865043202998834,1,4,True
1,1,2,-0.18628791369174602,0,4,0,2,3,0.42884180018485185,1,3,True
0,4,1,0.941741747022938,0,4,0,3,2,1.402541499374222,0,4,True
0,1,3,0.27788996435317526,0,3,1,3,3,0.0551229641582747,1,1,True
1,2,3,2.015039502200384,1,2,0,4,3,0.21311849774958988,1,1,True
0,4,2,-1.9354971100466078,0,2,0,4,2,1.6269738104937421,1,4,True
0,3,4,0.7363475767086297,0,1,0,1,3,-0.7079756840201575,0,2,True
1,1,0,1.613800960387932,0,4,1,4,1,0.5857768236120693,0,2,True
1,4,2,1.037436844388025,1,2,1,3,3,-0.5032651914569976,0,3,True
0,2,1,-0.8143939475948617,1,4,0,4,1,-0.7931199553006634,1,3,True
0,1,0,0.10456045937626264,1,2,1,3,0,1.051247484291437,1,4,True
1,1,2,-2.5428603026497703,1,1,0,2,4,0.7324184554940609,0,3,False
0,3,1,-0.4968314738560516,0,3,1,2,2,-0.3651023537142075,1,2,True
1,1,3,-0.8004055881170942,1,2,0,4,1,1.0208651659013672,1,4,False
1,2,3,0.5069147916770209,0,4,1,2,3,0.21323229342258285,0,4,True
1,3,2,-1.1567626880058615,0,4,1,3,3,1.6918680051548876,0,1,True
0,4,4,0.1323676706232619,1,4,0,2,1,0.5938431965228612,1,1,True
0,2,3,-1.199806131265429,1,2,0,1,1,0.8426218527004318,1,1,False
0,1,4,-0.38107154230265444,0,4,0,1,1,-0.16585873627615705,1,3,True
1,2,3,-0.5498351488501647,0,3,0,1,2,0.808985872303923,0,3,True
1,3,1,-1.2790377307650684,0,1,0,1,1,-0.28775309555003176,1,1,True
1,2,0,-1.3352265035975182,1,3,0,1,1,0.6332315351156111,0,2,False
1,2,3,-0.6737375500297518,1,3,0,2,3,-0.676404976329141,1,1,True
1,4,0,1.2717846833250215,1,3,0,2,1,-1.0315730121657853,0,1,False
1,2,1,-1.3156606267083037,1,1,0,2,4,-0.5970829239854202,0,3,True
1,4,1,-0.8415066698293414,1,3,1,1,4,0.7788260850634297,0,3,True
1,1,4,0.9987164511366188,1,1,1,3,1,0.3321774239386598,0,1,True
0,1,3,-0.23872326543304523,0,3,1,3,3,1.0408334852818193,1,3,True
1,4,1,0.46033815486821006,0,2,0,2,2,1.2568003391583402,0,2,True
1,4,3,1.116076889517237,0,1,0,2,1,-1.4054870535112955,1,2,False
1,3,1,0.08690401189572412,1,4,0,4,0,-1.9357499459045673,1,4,True
0,4,3,0.9440117043078191,1,1,0,2,0,1.086846555265512,1,2,True
1,1,4,0.48501338713880104,1,1,1,3,2,1.3509772583126574,0,4,True
1,2,2,-0.8417075003729589,1,4,1,3,0,-0.693911112922887,1,4,True
1,4,2,-0.6437934301837207,0,3,1,3,0,1.1314298664266014,0,3,True
1,4,2,0.36317764280413706,0,4,1,3,3,0.7005316952120089,1,1,True
0,1,0,-0.5440246441040401,1,1,1,1,1,-0.5208814467395421,1,2,True
1,3,2,0.739864168878084,0,4,0,2,4,-1.1561432174974247,0,2,False
0,1,1,-1.6091820920847624,0,1,1,4,2,-0.049229041017650604,0,4,False
0,1,3,-0.5578691443813479,1,4,0,2,3,-0.8488888684064501,1,4,True
0,4,2,-0.6627922409438595,1,4,0,3,3,-2.2569974618706845,0,2,False
1,3,2,-0.3972089825867247,0,1,1,1,0,0.3917957033306392,0,4,True
0,2,4,-0.44582075860166454,1,4,1,1,2,0.06663945986168016,0,3,False
1,3,1,-0.6438213513874059,1,3,0,4,3,-0.6223062159133702,1,3,True
1,2,3,-1.077482733146308,0,1,1,2,2,-0.8266467602832519,0,3,True
0,4,3,0.812592608706191,1,4,0,4,4,-1.351911677282844,0,2,True
1,2,3,-0.5789123303624025,0,1,0,3,0,0.693960624599506,0,3,False
1,3,4,-1.0209974075599533,0,3,1,1,2,-0.14833940201347556,0,4,True
1,1,4,1.723448383708049,0,4,1,2,2,0.7864669997045279,1,1,True
0,2,0,-0.09763739148029335,1,4,0,2,4,1.0019699723903384,1,4,True
1,3,3,1.7052524623638412,1,4,1,3,4,0.5010778472325593,1,3,True
1,2,0,0.040149415543885555,1,1,0,3,2,0.7043305294598191,0,1,True
1,2,2,-0.22453132463724848,1,1,0,1,1,-1.3142039312674523,1,3,True
1,4,3,0.5439808513543188,0,2,0,2,2,-0.5584966392704541,1,3,True
1,2,4,1.682780276942573,1,3,0,2,3,-2.570171634072274,0,3,True
0,1,4,0.9910908546234971,1,2,0,1,1,-0.1238020859377323,0,2,True
1,3,3,-2.2211536152245834,1,1,1,2,0,1.0968456989542088,0,1,True
1,1,3,-0.29613690427157474,0,4,0,2,1,1.6368557540859832,1,3,False
0,1,1,1.4643601148222714,0,3,1,2,0,1.8326476682280206,1,2,True
1,1,2,-0.29223120536988495,0,4,0,4,4,0.39067543598587273,0,3,False
0,4,0,1.8503546920049507,1,1,0,1,3,0.7822839963705176,1,4,True
1,3,0,-1.5635813157434042,0,2,1,4,4,1.3892796501622804,1,1,False
1,2,4,1.0760884351765712,0,3,1,1,1,0.505348873435375,1,2,True
1,2,0,-1.4213886309498631,1,4,1,1,2,0.8713677539984093,1,1,False
0,1,0,-0.03090309549601615,1,3,0,4,1,0.5260008074827526,0,2,True
1,4,2,-0.037354191561879184,0,1,1,4,1,-0.15896616144172687,1,4,True
1,3,3,-2.0406641735531545,0,2,1,2,0,-0.8135186826102286,1,1,True
0,3,4,0.5724690070843246,1,4,0,3,4,2.4351874887463367,0,2,True
