tau1,tau2,tau3,tau4,p1,p2,p3,p4,g1,g2,g3,g4,stabf
6.42424325009457,9.44844131243146,1.2788769103006,8.70015266168085,4.98873976894501,-1.29550582462596,-1.86123998334691,-1.83199396097214,0.462991971438653,0.441428081559221,0.41197858705462,0.398521781273212,1
7.50125916196191,8.76677546668022,1.8757953462224,7.04470242659232,4.37191343395282,-1.65480125592982,-1.62867492046189,-1.08843725756111,0.391604438939595,0.913932491668842,0.354854291227008,0.444034179487281,1
1.08196554294482,4.22762415803903,6.47118137495914,8.90085879462727,3.83704780774664,-1.22073329166768,-1.48556036121527,-1.13075415486369,0.0639162521500152,0.846747947134742,0.179583999022493,0.756652953313289,1
3.59445089500283,1.72186327795804,7.83056294340547,3.52345091011324,3.64455383380488,-1.84965593850081,-0.587015658184071,-1.20788223712,0.273178270651588,0.581204107111143,0.978953038786844,0.17720436753723,1
3.83676081321808,6.51383581252535,7.67930588605704,7.33460236645897,4.34845537932508,-1.46153186250515,-1.13651896820356,-1.75040454861637,0.724058424181612,0.666138384942821,0.557750166250217,0.0717701535052888,1
7.56687394759263,1.13077254504022,9.36043964671992,5.89945479347378,3.98627159375389,-0.864782600635325,-1.4936476738546,-1.62784131926396,0.207686530781757,0.093377807953778,0.772942606731255,0.552426691476906,1
8.91763534844142,9.22872167056687,8.51847680729863,5.51782949049142,4.03830051611017,-1.3139177784894,-0.969401613966632,-1.75498112365414,0.414862642009737,0.819852428383715,0.132455589290113,0.782662680783536,1
5.37161997263888,1.49409098628834,8.45640017764672,9.56370061521972,3.59749052742821,-0.56163369532337,-1.63637812694989,-1.39947870515495,0.139714968024322,0.248410156994719,0.657186148563578,0.591365458831962,1
4.74063509656233,6.82498108114954,1.83237458374111,4.72641717418166,5.4760679582772,-1.56580467995886,-1.99663184151343,-1.91363143680491,0.731416404251772,0.996594113766985,0.573916904806477,0.07156149085326,1
3.88968064952968,8.36531850450266,0.544410569055774,8.75040088499117,3.97342820268173,-1.58687874557765,-1.36736135714732,-1.01918809995676,0.863351943007604,0.777836006462867,0.441594866215086,0.900197688585821,1
4.80514422344675,7.63733501933372,8.27420884115059,5.69933314390752,2.93172813756134,-0.682721376523282,-0.559503245479346,-1.68950351555871,0.572092265235246,0.403185475065563,0.534214194454494,0.335307591398008,1
9.78577793440557,4.21258748652374,8.74273750977349,3.78224332243499,5.32964545779722,-1.97592866645473,-1.84528425360364,-1.50843253773885,0.412025928399496,0.806305390024759,0.568600796013634,0.701321053252759,1
5.15137695917722,9.85541166059588,3.30637206679428,5.14839504966663,2.90535875110243,-0.963165065262676,-0.862563540915225,-1.07963014492453,0.732623120677947,0.0689190678476391,0.183520847336052,0.412171892673004,0
0.642656068332132,9.13578607836796,4.81488385457796,9.44321600300183,2.19632234264177,-0.530214548467507,-0.925573259690916,-0.740534534483345,0.392788701734052,0.576430576950824,0.384937498830729,0.202777961786725,0
3.53324491578881,3.24541052189384,1.43303195846948,7.79253973050868,3.93995313691541,-1.24769797127029,-1.71455540651293,-0.977699759132194,0.31413957790881,0.145180347590585,0.65435158473643,0.36016574370496,0
7.37117175680273,1.2041441090491,1.86732532955856,7.0218031426807,3.38037191081489,-0.923765029375302,-0.59207930462003,-1.86452757681956,0.975090766641532,0.854756546735385,0.128458633099701,0.866029270113009,1
0.978082089552202,2.23111996790383,8.12716159934336,7.22041622825855,3.09518870493517,-0.608239004883042,-1.62192055862697,-0.865029141425155,0.772356309624909,0.451042868987963,0.809346284397999,0.0972093124884204,0
8.91043493774267,2.89842637182638,2.24453661349558,6.77529744398895,2.49427132550825,-0.96885094511034,-0.623347080076428,-0.902073300321482,0.428115966550986,0.610237484550905,0.434926974295034,0.0531733387155039,0
9.94481753727103,2.69566626008752,6.05826633178123,2.58205845140574,4.38232592939437,-1.91701747943212,-0.721239979083347,-1.7440684708789,0.619474547974219,0.397598140438595,0.287400606782522,0.0586467825790856,0
3.27961609901582,4.48302965859815,1.19501376281485,8.99316936088356,4.16135660131137,-1.61922593259576,-1.81499787700067,-0.727132791714941,0.843009491008202,0.074877766366452,0.0979535757279047,0.698699606636963,0
4.45175257565222,2.31643559625745,5.80391402316133,6.79819984892029,4.07000988261195,-1.92907654701987,-0.69238488847434,-1.44854844711774,0.331310704201766,0.565443885083644,0.441175210519374,0.854389590164323,1
3.0266222783185,6.93462148467823,5.80263162836542,6.81698913784095,4.37293872304307,-1.44274785820759,-1.50266541460826,-1.42752545022722,0.840130245029273,0.912900858108379,0.992072015429173,0.915291184425182,1
7.99659995584359,7.62709664926825,5.63752046985998,3.85618802888806,3.29011166458359,-1.07646199429256,-1.32022513176409,-0.89342453852694,0.955654619746294,0.414141860862395,0.0749154485355399,0.502348685574272,1
4.51346087339791,8.00946564354791,5.32787575993062,6.59835068574068,2.88437892723597,-1.01554870872207,-0.775170871865994,-1.09365934664791,0.245388458191491,0.133887014122767,0.148939150730984,0.30882115367778,0
9.52622186396579,4.17639352514345,9.17184632854463,3.83738755202352,3.46697335528143,-0.582094403842976,-1.08898599677533,-1.79589295466312,0.496396394561949,0.175206296279193,0.204513318483063,0.297115012830268,0
6.08503156566946,9.18956513978389,7.62319920727644,2.32103561191298,4.63930711942002,-1.48347708335378,-1.83613543362815,-1.31969460243809,0.522033664431927,0.187612071981035,0.176452213171992,0.894068929632232,0
1.22658403735713,1.6246313443965,3.0722446384169,7.86364947218234,2.50963312489008,-0.86484693913972,-0.668177081199747,-0.976609104550618,0.197256004838105,0.518257008387333,0.146441695893459,0.151547314708808,0
5.51975387178032,1.36959273046033,7.86656430665361,3.01172240151908,5.17329432081127,-1.79912132921828,-1.45783930207166,-1.91633368952133,0.46684867789262,0.271090248909956,0.653150765352687,0.605050503331267,1
9.87010708279572,2.30607439334202,5.95992441878077,8.74965326581077,2.84733795967894,-1.15486792108507,-0.516589740641648,-1.17588029795222,0.133465252732195,0.688858234390542,0.25273762212635,0.0984648427177325,0
2.5582774135586,3.64136814845885,4.98119416994555,5.8933796279638,3.67371054808208,-1.78941880173845,-1.09381892766185,-0.790472818681784,0.0871163826948498,0.482656405714432,0.306557930388565,0.254945456530303,0
1.39265547369554,6.70604844338758,4.3557019311272,7.12050699293077,2.97394009961283,-1.04961169717278,-0.991060180465074,-0.933268221974978,0.757330608229038,0.875898649963674,0.652166601107499,0.9243706345718,1
6.07033550469094,2.19290455173902,9.50073773100985,6.40102155900553,4.58692975719717,-1.51491412695125,-1.84236308271507,-1.22965254753085,0.56332847799368,0.919438366412263,0.333204198804628,0.0984194700219284,0
5.80284119405079,6.2713711002135,4.73153954805811,3.81986743835037,3.57956924235607,-1.70947983818672,-1.067510674082,-0.802578730087355,0.0775265794609161,0.416478445014842,0.912846165890273,0.861306203887713,1
3.7999224732529,8.26036056568235,9.99207304686388,8.09955976990024,3.43975011845021,-1.73204012172495,-0.906395246799698,-0.80131474992556,0.304935462715496,0.411023269096164,0.387039000192773,0.358264235460558,1
6.43986674760213,7.67614541774903,7.32335421912571,3.79890975761849,4.62078420057652,-1.94358196471622,-1.2617811509599,-1.4154210849004,0.356178463707985,0.120352017804744,0.87691414054024,0.515002365001261,1
3.46393652105944,2.11129089745103,4.61161868774779,9.16998669667625,4.49799649764569,-1.70189224711512,-0.810592430549511,-1.98551181998106,0.141836506369424,0.743498343773071,0.0653442730686837,0.644973853799189,0
7.4281730215154,6.82927983712665,6.23771379919944,2.13691098433769,3.21670276233935,-0.891592234614002,-0.908063452397462,-1.41704707532789,0.622580209979801,0.730137538873233,0.988608883669025,0.34640581512666,1
9.6980057978668,7.92436868123142,8.1573921125614,6.37781222598572,4.42305098021321,-1.0866165385162,-1.83280709834541,-1.5036273433516,0.248554412257635,0.698846262210053,0.153878062597432,0.298758499373989,1
4.43835426467719,6.91670513046938,1.59651433901939,8.07247401367768,4.41250048715821,-1.89763184056282,-1.57025524826689,-0.944613398328505,0.574070801824416,0.267632160423592,0.456474035201981,0.156353924170089,0
9.48398749985059,2.9172118666933,2.92400360249435,3.5104574113848,3.30344121633985,-0.594476709606697,-0.786285730793653,-1.9226787759395,0.223112473644866,0.652762805799228,0.149257340777972,0.802681891771907,0
0.900754507755779,3.31223645173149,0.638922794256743,7.58789178495861,3.87334335030564,-0.593385066897923,-1.55748472819687,-1.72247355521085,0.604779880107146,0.582082085899473,0.129930895166685,0.0518965333551017,0
9.76378037494406,6.72914417116592,5.2928985085017,5.93955433603451,4.11708999321733,-1.13361005128087,-1.84673047754758,-1.13674946438888,0.665889142607361,0.246992014826802,0.167642776883157,0.133036099556392,1
5.91574860883778,7.71427436567169,6.42668343858101,1.12969574700805,3.53729150434333,-0.784936782082717,-1.22084006362498,-1.53151465863563,0.543096779816393,0.956520734645396,0.252163480653889,0.209466107082835,1
1.82455460461902,3.8174383604111,5.57367769053522,3.12905519949542,3.13973375983138,-1.21850418854682,-1.13095109296412,-0.790278478320444,0.905750695485357,0.410336331901714,0.842904116926091,0.388821696378699,1
0.84072670515771,9.43651723086535,1.07579481936445,5.5120500605233,4.02811425459957,-1.66255648274373,-1.34524770056666,-1.02031007128918,0.915449131425086,0.724659588213556,0.32843667823088,0.673762491148221,0
6.46274575065072,7.29423861394763,7.98747850134305,5.95183154560346,5.11643781202479,-1.41607052699229,-1.73952658703618,-1.96084069799632,0.184277922212618,0.103242324563465,0.136959410067113,0.40142087086555,0
5.290627655098,8.19124778673258,5.45776325573337,1.51196985162117,4.47216420271177,-1.45471434048566,-1.82072207643802,-1.19672778578809,0.772863644410355,0.134346736204752,0.996662590299587,0.189377136049402,1
9.02810712036511,5.80552647006606,9.49442736548464,6.99734406880847,3.77565590978555,-1.79225987913212,-1.04411433255282,-0.939281698100606,0.205331772563724,0.340002623255554,0.216695576096351,0.581188251499325,1
6.15126945267192,1.82322842814364,7.76039963126599,2.08957133802107,3.51350603492266,-1.19132085854469,-1.35932983017646,-0.962855346201512,0.854495138929916,0.211636451732784,0.675534649266631,0.0918178786800918,1
6.44858300502882,3.67842668123714,5.70979169511462,5.00019123076031,3.61555597250937,-0.659791922020994,-1.99770023008706,-0.958063820401311,0.710764632692111,0.715604326150265,0.727487257989015,0.666412130535854,1
2.05426730691077,0.93670652526191,5.39787938076074,7.02517088844287,3.82715191903512,-1.35115113478423,-0.750632093055558,-1.72536869119533,0.421318942962943,0.956709722172322,0.461853136786094,0.926489397418789,0
2.24164354246465,3.63825680274842,2.00767639447831,9.80047827384042,3.13676142159904,-1.39083022733381,-0.746253935664706,-0.999677258600527,0.439711985355923,0.592584249959855,0.30115993380651,0.121660909134408,0
1.41949906925206,9.91003561500266,2.74781669125094,8.89305134670886,2.71315709650519,-1.01113223523689,-1.11706749221005,-0.584957369058253,0.789967635111626,0.796692592696165,0.88219030291211,0.572793254370188,1
6.07582795180812,6.46757282226514,1.64162683471784,2.34354715153271,4.23179380571433,-1.76388656627556,-0.766734977609781,-1.70117226182899,0.112730017320061,0.620369726861101,0.966060868704765,0.311006085560315,0
7.52197769957477,7.03203911136965,1.00039311815348,1.92054200878093,4.48079950128176,-1.49359349726319,-1.65575911244268,-1.33144689157589,0.772430969771429,0.0884127054144116,0.869853111821399,0.434588020184485,0
7.73623252507598,4.94864116180495,7.66370039761233,5.98899757406366,3.13757844132849,-0.519111689530255,-1.89193070077389,-0.726536051024345,0.0777613346066524,0.358437140183482,0.702471983138273,0.307864935989171,1
6.43918872635601,8.86766658196788,3.57895995425211,6.70531019349349,4.49046231044826,-0.857596735961072,-1.89657181934864,-1.73629375513855,0.650261636571486,0.283981563422355,0.459223762386851,0.0745770155319385,1
2.57063314787924,5.44008184262065,4.47663072592374,9.52587175328126,4.72769067549695,-1.75224135633634,-1.1289169165627,-1.84653240259791,0.712695699862976,0.722592222482968,0.14030250028661,0.735466690958164,1
9.21091334327889,7.98582204205507,1.91047065818642,0.508066913732188,5.36221546405528,-1.75551916999181,-1.83145293516995,-1.77524335889352,0.231480706502068,0.976338790910937,0.575755014326738,0.785628555092374,0
6.63864727813761,9.04940765626883,6.41042629075127,5.67636770563435,2.95222216305689,-0.884373540493462,-0.926838842803962,-1.14100977975947,0.213379814136255,0.963512761999022,0.409057385769332,0.56631637779389,1
1.49218872607205,9.79709296741197,2.55281063054377,7.19469647937642,3.84899325423071,-1.8514937934918,-1.41403610700899,-0.583463353729923,0.799481515463581,0.654333089808831,0.32163781636517,0.268789669713002,0
6.68134361366206,3.40934474561863,2.01607766375587,7.81612522158767,1.9600974107942,-0.51145369789981,-0.764095726499462,-0.684547986394924,0.413150023479008,0.482590579129332,0.617947552766822,0.684801461339335,1
8.87988676526217,4.74500360188828,4.09377113658921,5.53232345297502,2.07816226971051,-0.88218827891351,-0.574112432174606,-0.62186155862239,0.509340225530259,0.369334475441937,0.841621160917664,0.573907892221957,1
7.80503988949147,1.68624022204555,5.79980587557501,7.15114474043939,4.61673562505327,-1.61608694797602,-1.01411807757623,-1.98653059950102,0.406084766272483,0.443365520974852,0.648131789788133,0.696952925881449,1
7.90650294757077,1.1903171031528,3.85640423874751,2.96891165163588,5.08466749045543,-1.46993218594254,-1.79121243718932,-1.82352286732357,0.627070119134833,0.667288927526753,0.127590207589931,0.233454180157789,0
2.32203069794332,2.2864708440696,7.73978323287906,2.95970612075108,2.72350573852885,-1.1935480896191,-0.754760859593318,-0.775196789316437,0.481989836727077,0.523574431230404,0.979081103790119,0.0601445676079846,0
8.15369736500416,9.52178518460538,0.807476221102814,7.50273336193033,3.98509079944258,-1.50051429017833,-1.64914951845917,-0.835426990805077,0.289589768596685,0.210511714359487,0.295128819857663,0.327741962629511,0
8.3964208294545,3.42991289469843,9.22173391683611,1.69851553532464,3.60946532322761,-1.80583945045398,-0.563424186757707,-1.24020168601592,0.876502352882473,0.22302311699803,0.0778311659982533,0.625661202818481,0
7.67766210499029,7.92670884580855,8.55928253505533,9.78649734473275,4.37761235024475,-1.90435707619826,-1.5170706195794,-0.956184654467087,0.526482147640843,0.780889455912599,0.564465380765918,0.49544110625584,1
4.28951699258636,7.12980027423503,4.21786232908347,2.21089418557093,2.78823751082477,-0.758207305003574,-0.765897960061766,-1.26413224575943,0.227018086987726,0.383621521795558,0.261251901328638,0.135224903264742,0
3.93323974815505,9.5391016917638,7.69429237333802,0.993370953015401,2.41140381556264,-0.578766580703634,-0.673967602241808,-1.1586696326172,0.55840834089469,0.615281973224483,0.227183522920754,0.255924896214866,0
1.50688986602171,7.27546086197565,7.38871577534776,8.23704916468937,4.40769787991072,-1.95083004683342,-1.29671392529962,-1.16015390777768,0.447389689733027,0.0804032358422224,0.466341791196853,0.731349341405624,1
6.82331870477014,2.46157665926673,3.80675779192311,1.60390068311846,3.07349815618865,-0.873550394291943,-0.768100879231456,-1.43184688266525,0.413074766406027,0.184980348990962,0.226854306276786,0.288824139139904,0
9.94698281408242,6.92562781496281,2.30491971551398,5.43047667182962,3.29907775246371,-1.30596816167708,-1.29189830998689,-0.701211280799739,0.880484924936009,0.902995443563523,0.15318740831428,0.824756020190807,1
4.12603169101592,7.35991708805291,6.73978117195433,3.56359887583331,3.96030290274932,-0.815221267075872,-1.96470587876599,-1.18037575690746,0.158822793159403,0.414574838670484,0.987687610386055,0.439722627968074,1
9.98289860434847,1.14693798230874,9.25856562455837,4.7276666058544,4.92340095041825,-1.61533557584604,-1.8490154099131,-1.45904996465911,0.747735402988303,0.579540043851678,0.468930431142684,0.180489547180269,1
7.39961642807022,2.40333759883977,8.96099377161723,4.77437586952336,3.79373752913946,-1.16642716925996,-1.47111886485233,-1.15619149502717,0.948894312422713,0.450353120360001,0.513298618009789,0.358691380392822,1
5.00021684256692,6.86560527648245,4.13384247794145,4.51941059720115,4.38475035172252,-1.16947763279055,-1.59733882344166,-1.61793389549031,0.217767238430387,0.084622367691471,0.420962119573237,0.432655593983437,0
9.41348632648267,9.81236709434814,1.97613846475005,1.5027284031575,4.1056556786926,-1.05814905997976,-1.97830109656114,-1.0692055221517,0.689117882534462,0.579842503025453,0.867868592853401,0.696827898283748,0
5.66235874344935,8.51362926037449,2.3621189999406,7.64447013023527,3.61696119745021,-0.903661061218125,-1.3387093638244,-1.37459077240769,0.188787410406764,0.813022326840425,0.845254944590079,0.648387120596598,1
5.70269998722497,3.12549437976691,1.28562590999902,6.51362354191191,5.45503561178476,-1.70339641205679,-1.85064763437699,-1.90099156535098,0.345802298788152,0.343792059892099,0.937869203501327,0.214976303956517,0
3.32184886684216,5.63400855947023,3.44498226317494,5.03559571971755,3.23928896515374,-1.62522495526634,-0.712345013256988,-0.901718996630411,0.236868597415064,0.700564184945987,0.321273622768604,0.587893079107286,1
4.12761011130187,9.0099552429165,1.10152978132224,0.566662976274895,4.22784325137536,-0.967830330463906,-1.50755534641915,-1.7524575744923,0.143834551055481,0.196858773731207,0.717298641922827,0.509883233261984,0
3.65457377471282,4.01797796360324,9.88441201456788,6.73818946700124,4.02933327535083,-1.83116920809321,-1.43179101093775,-0.766373056319868,0.792597512263523,0.329897245286101,0.546452038081579,0.979796831205457,1
9.74843738401115,4.60140612029949,8.23179091580424,5.36281956161766,2.71551522971733,-0.603406990909215,-1.27687728720946,-0.835230951598659,0.519353302004593,0.48053028960701,0.820660198551727,0.680829174601844,1
5.6511721458638,3.9608446534774,1.83285115745453,8.44026293593487,3.19855594138812,-1.84396527614797,-0.514961402534263,-0.839629262705892,0.0773665049986879,0.957895306960791,0.355985458477818,0.43336260373826,0
7.50754511283494,9.05331140577162,4.63192349682924,8.11368928111825,3.55357103020323,-0.622289689312177,-1.07866003987381,-1.85262130101724,0.913420842969205,0.733559491665789,0.602147704303237,0.957615514219339,1
2.68322812701643,3.44481655199445,1.71084981104666,0.612181233477115,3.55733548572112,-0.817507117213693,-1.83006659859557,-0.909761769911856,0.135459718503733,0.268277738567322,0.752640151894649,0.884328421361179,0
5.12187382613439,6.53142887731878,3.39247733012571,5.58536264815588,3.40615658904322,-0.912766079106112,-1.85235139336286,-0.641039116574253,0.341327323608239,0.353469868979105,0.398952596645727,0.428254483506508,1
8.31719298200243,4.01539473455482,8.38655167764425,8.48119645771487,4.69417367861236,-0.968620543112396,-1.95282954418762,-1.77272359131234,0.765012030938658,0.454905531482245,0.408678775931948,0.779458148276465,1
3.62475662742183,3.12835510576995,3.81449500244422,7.53199605596376,3.8204861973706,-0.612032657529693,-1.98354342861605,-1.22491011122486,0.20799651212243,0.67010242115324,0.855281454450086,0.707324069545789,1
3.21716233519542,5.37729353413641,4.18858519588943,8.68651917067126,3.54688980857465,-0.518982485286833,-1.99138105835698,-1.03652626493084,0.958345601202176,0.86601618074703,0.751189071745882,0.423262966290967,1
2.53480138472383,4.28776520435204,6.16439988632955,6.56501673555144,3.0734215901614,-0.813922803109,-1.07600095603038,-1.18349783102202,0.98788258618004,0.754394408258054,0.0717205896156793,0.38606508306175,1
0.653577712563961,9.99224357752397,7.5011498987567,3.84129248506257,3.73591283967378,-0.971537930425874,-1.06232913629608,-1.70204577295183,0.904639054631538,0.960346921982075,0.914387099603296,0.482076569880386,1
8.09607446771632,6.95491608594257,7.23082819305605,3.30823235925146,4.07485799712643,-1.54296304106609,-1.61826812806739,-0.913626827992953,0.315390056340816,0.365406166896599,0.748910491568211,0.129024969542413,1
4.28010571848431,0.663888308764365,4.06510644299741,3.53733125648949,4.95203281491977,-1.73686708489129,-1.36335813302705,-1.85180759700143,0.595746429885657,0.687404020002107,0.295611479003285,0.366016292945383,0
7.47783434164996,9.73861698078186,3.71865882423137,8.46793857653773,2.61675186425698,-1.41450061279086,-0.694033339386457,-0.508217912079662,0.758014896798829,0.492207118991119,0.347787117904157,0.835668656545086,1
1.83455933972135,3.07828384868858,6.44572913065159,3.33635592628695,3.60103131167831,-1.85811378080554,-0.820583531027997,-0.922333999844769,0.646142408651416,0.95767640612836,0.46972612392799,0.261179642250375,1
8.77904185078271,8.22389738786552,8.66857764904507,7.03533756659511,4.8092835684486,-1.78932280125658,-1.16760899141828,-1.85235177577374,0.240637908066146,0.59279966794471,0.407968752749711,0.330831477403658,1
9.7909050954335,5.61630996976444,2.60027581300958,4.66787228082484,3.3205173065253,-1.0617832149443,-1.2793698055525,-0.979364286028501,0.566475207176395,0.208075671556825,0.237838229542994,0.966885349632821,1
4.46721657376958,3.97428517634703,9.40046125521095,5.28854225501538,2.52631971619155,-0.683340690777916,-1.13043315397428,-0.712545871439355,0.792916824979712,0.313170390528835,0.547615073687708,0.880393543265145,1
8.34581014391991,2.61567591485627,3.03411403555643,5.89860249273771,4.53998450928336,-1.80394839483456,-1.59784227096582,-1.13819384348298,0.812312844135906,0.575164602466602,0.536325463266941,0.716368907943382,1
7.59222335701546,1.38950867014892,7.28589559300109,6.03102823891091,4.90147988100291,-1.80932840332359,-1.53663924275432,-1.555512234925,0.444015818179803,0.469558361911894,0.559768618607465,0.170528709371589,1
3.315544525749,2.27819394041552,3.94809249009937,6.35093297757123,2.90405416965092,-1.57318303298162,-0.579446781784529,-0.751424354884774,0.260947472663127,0.597836374561638,0.845438915419711,0.767143919772778,1
3.15103172067227,4.63734704222588,5.99346252430314,8.47078961232785,1.9869717832012,-0.762484177168528,-0.679137473730207,-0.545350132302463,0.917589900785156,0.499896444515894,0.513194770587577,0.17207332118995,1
5.80434357861264,3.41305219516939,6.83982715749032,4.83538447315776,2.77678799811064,-1.11389445705034,-1.11678021908916,-0.546113321971137,0.187635779161456,0.365161748571772,0.628934529009985,0.745483875179151,1
2.7523949684647,2.70324285724547,6.56340976816346,2.44816831545685,4.02638536732897,-0.669741664037353,-1.43517354195516,-1.92147016133646,0.354173791199204,0.20681293986264,0.319573203971493,0.384441034199053,0
8.07687780084784,2.44885805346734,5.81002719254967,1.86533392067717,4.28176422546854,-1.60135917466206,-1.39061007213541,-1.28979497867107,0.824455936145336,0.588315993167227,0.677887020015203,0.988812723080225,1
3.41477213290955,6.72019526625099,5.54064810562216,5.80720215100679,3.48975444089313,-1.17038017516476,-0.522737044353201,-1.79663722137517,0.19580653561959,0.434899898084275,0.782040299217196,0.371077840551547,1
7.98270281862608,3.58248313264138,3.68652247517862,3.41463553318648,2.94047142671202,-0.546440663834696,-1.05366157040138,-1.34036919247594,0.892352967020764,0.0888335130439722,0.163716214870135,0.345949863755944,1
4.91356156118192,6.25717677672828,1.21769615401265,2.27478728490361,3.11987936631607,-1.33991581877595,-1.01314841999285,-0.766815127547272,0.372586913085023,0.699070533574828,0.222438654584251,0.73210576398745,1
6.488139623929,9.60562793568289,6.92988638462464,9.71754680972749,4.48698246487932,-1.07113213955942,-1.97409869429568,-1.44175163102422,0.732246823510083,0.620601507663163,0.459089402470107,0.399262595697166,1
0.875215839001979,9.86064316473359,3.04819247321857,6.33643887317867,3.50655135613009,-0.995975294309086,-1.05523810016039,-1.45533796166061,0.707711879287354,0.219732959252963,0.132999298205058,0.352110470815453,0
3.61111918343191,8.43427791781081,7.42236895960378,5.55989425614937,3.39402316181611,-1.68951348889979,-1.10905725307856,-0.595452419837762,0.355276795327087,0.925969197477631,0.636044428532596,0.64504132794045,1
4.61453704872731,1.45148563498077,1.44263751473451,5.04185482899795,4.48207507240365,-1.69426017939062,-1.31165762718103,-1.476157265832,0.629163288897295,0.198149574877385,0.148454104513754,0.386783996372773,0
1.96079828091754,7.32782908246418,6.1418005651737,2.47610879189544,4.52378432353317,-1.71287064390148,-1.92818914657452,-0.882724533057166,0.23717494877584,0.687849457115385,0.954153803019341,0.294351548765879,1
1.04073099550315,9.54559203128577,9.87197984595938,8.75433199722075,3.42306115079261,-1.67395613625576,-1.00719105202537,-0.741913962511485,0.607205540596476,0.156812311564748,0.266640492247464,0.935708213118596,1
3.76201475564571,6.00352341934653,1.54179388130228,7.82935810026054,1.95421476718228,-0.525403372088529,-0.567588467562781,-0.861222927530971,0.318955270734817,0.729624912176826,0.142342143444874,0.443286410143557,1
2.83722150114937,8.24419206656994,0.724832379310927,9.39878741742936,2.68692737146227,-0.836726337801048,-0.956175486147148,-0.894025547514076,0.799332055939761,0.0953600389701186,0.251985331363453,0.153553754411202,0
0.640440814948501,0.590794734531164,6.94457580367679,0.597012692584668,5.23931653064042,-1.98685962435158,-1.56432300000477,-1.68813390628407,0.269522406990452,0.141489223113783,0.188460853683493,0.49059657171194,0
5.9966139749474,4.90756877166536,0.56892300406039,6.23494954165795,2.82304585525305,-0.716716477710102,-0.559305407614121,-1.54702396992883,0.685726057659553,0.36117795788824,0.505084706141435,0.192987526718322,0
4.572866727486,6.84352672138206,2.36056240380653,1.09831023866885,3.02027015998081,-1.56418091870924,-0.619778978873894,-0.836310262397677,0.15077109499505,0.263059412824563,0.242109279375955,0.619558876922014,0
9.62638329591787,8.43575205756647,2.7098648762261,4.33714065728654,3.24951029102449,-0.977268491452804,-1.7262120346066,-0.546029764965083,0.179490557370962,0.230001070098358,0.25643591241641,0.178253412991564,0
5.9654864384656,6.06616481401209,3.68775191783254,9.69277345984393,3.04786055655921,-0.812915705956623,-1.36423599759861,-0.870708853003976,0.528978701739969,0.838760921999529,0.196626000974568,0.927652852588987,1
6.50315861747832,8.35888150107557,2.81363685211698,3.53216190408225,3.87463746860049,-0.74508833808545,-1.57956800070039,-1.54998112981465,0.435664850694523,0.0603628236652201,0.166816190046108,0.130441176579172,0
